[2024-11-02 17:25:04] INFO: Trying to assign LLOD 16274 (oilderricklod02) to HLOD 3427 (derrick01), which already has LLOD 16273 (oilderricklod01) - countn2
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3815 (lodhangar1_sfxref) to HLOD 3814 (hangar1_sfxref), which already has LLOD 3815 (lodhangar1_sfxref) - SFSe  [DUP x3]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3817 (lodhangar1_sfx) to HLOD 3816 (bighangar1_sfx), which already has LLOD 3817 (lodhangar1_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3815 (lodhangar1_sfxref) to HLOD 3814 (hangar1_sfxref), which already has LLOD 3815 (lodhangar1_sfxref) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3880 (lodws_jetty_sfx) to HLOD 3879 (ws_jetty_sfx), which already has LLOD 3880 (lodws_jetty_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3880 (lodws_jetty_sfx) to HLOD 3879 (ws_jetty_sfx), which already has LLOD 3880 (lodws_jetty_sfx) - SFSe  [DUP x2]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3868 (lodscaffolding_sfx) to HLOD 3867 (ws_scaffolding_sfx), which already has LLOD 3868 (lodscaffolding_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3880 (lodws_jetty_sfx) to HLOD 3879 (ws_jetty_sfx), which already has LLOD 3880 (lodws_jetty_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3868 (lodscaffolding_sfx) to HLOD 3867 (ws_scaffolding_sfx), which already has LLOD 3868 (lodscaffolding_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3868 (lodscaffolding_sfx) to HLOD 3867 (ws_scaffolding_sfx), which already has LLOD 3868 (lodscaffolding_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3880 (lodws_jetty_sfx) to HLOD 3879 (ws_jetty_sfx), which already has LLOD 3880 (lodws_jetty_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3868 (lodscaffolding_sfx) to HLOD 3867 (ws_scaffolding_sfx), which already has LLOD 3868 (lodscaffolding_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3868 (lodscaffolding_sfx) to HLOD 3867 (ws_scaffolding_sfx), which already has LLOD 3868 (lodscaffolding_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1396 (lodtainercrane_04) to HLOD 1378 (containercrane_04), which already has LLOD 1396 (lodtainercrane_04) - LAs2
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3874 (lodsilicon04_sfs) to HLOD 3873 (silicon04_sfs), which already has LLOD 3874 (lodsilicon04_sfs) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3880 (lodws_jetty_sfx) to HLOD 3879 (ws_jetty_sfx), which already has LLOD 3880 (lodws_jetty_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3868 (lodscaffolding_sfx) to HLOD 3867 (ws_scaffolding_sfx), which already has LLOD 3868 (lodscaffolding_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3869 (loddemolish1_sfxrf) to HLOD 3866 (demolish1_sfxrf), which already has LLOD 3869 (loddemolish1_sfxrf) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3874 (lodsilicon04_sfs) to HLOD 3873 (silicon04_sfs), which already has LLOD 3874 (lodsilicon04_sfs) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3880 (lodws_jetty_sfx) to HLOD 3879 (ws_jetty_sfx), which already has LLOD 3880 (lodws_jetty_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3868 (lodscaffolding_sfx) to HLOD 3867 (ws_scaffolding_sfx), which already has LLOD 3868 (lodscaffolding_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3869 (loddemolish1_sfxrf) to HLOD 3866 (demolish1_sfxrf), which already has LLOD 3869 (loddemolish1_sfxrf) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3874 (lodsilicon04_sfs) to HLOD 3873 (silicon04_sfs), which already has LLOD 3874 (lodsilicon04_sfs) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3880 (lodws_jetty_sfx) to HLOD 3879 (ws_jetty_sfx), which already has LLOD 3880 (lodws_jetty_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3880 (lodws_jetty_sfx) to HLOD 3879 (ws_jetty_sfx), which already has LLOD 3880 (lodws_jetty_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3888 (loddemolish4_sfxrf) to HLOD 3887 (demolish4_sfxrf), which already has LLOD 3888 (loddemolish4_sfxrf) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3868 (lodscaffolding_sfx) to HLOD 3867 (ws_scaffolding_sfx), which already has LLOD 3868 (lodscaffolding_sfx) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3874 (lodsilicon04_sfs) to HLOD 3873 (silicon04_sfs), which already has LLOD 3874 (lodsilicon04_sfs) - SFSe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE  [DUP x2]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3482 (lodlsgn01_lvs) to HLOD 3434 (skllsgn01_lvs), which already has LLOD 3482 (lodlsgn01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3478 (lodhseing15) to HLOD 3454 (vgnhseing15), which already has LLOD 3478 (lodhseing15) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE  [DUP x2]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE  [DUP x2]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE  [DUP x4]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE  [DUP x3]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3478 (lodhseing15) to HLOD 3454 (vgnhseing15), which already has LLOD 3478 (lodhseing15) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3478 (lodhseing15) to HLOD 3454 (vgnhseing15), which already has LLOD 3478 (lodhseing15) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3478 (lodhseing15) to HLOD 3454 (vgnhseing15), which already has LLOD 3478 (lodhseing15) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3495 (lodorpillar04_lvs) to HLOD 3494 (luxorpillar04_lvs), which already has LLOD 3495 (lodorpillar04_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3478 (lodhseing15) to HLOD 3454 (vgnhseing15), which already has LLOD 3478 (lodhseing15) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe  [DUP x3]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3523 (lodenmotel13) to HLOD 3469 (vegenmotel1), which already has LLOD 3523 (lodenmotel13) - vegasN
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3478 (lodhseing15) to HLOD 3454 (vgnhseing15), which already has LLOD 3478 (lodhseing15) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3523 (lodenmotel13) to HLOD 3469 (vegenmotel1), which already has LLOD 3523 (lodenmotel13) - vegasN
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3523 (lodenmotel13) to HLOD 3469 (vegenmotel1), which already has LLOD 3523 (lodenmotel13) - vegasN
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3478 (lodhseing15) to HLOD 3454 (vgnhseing15), which already has LLOD 3478 (lodhseing15) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe  [DUP x4]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3523 (lodenmotel13) to HLOD 3469 (vegenmotel1), which already has LLOD 3523 (lodenmotel13) - vegasN
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3478 (lodhseing15) to HLOD 3454 (vgnhseing15), which already has LLOD 3478 (lodhseing15) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe  [DUP x2]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3523 (lodenmotel13) to HLOD 3469 (vegenmotel1), which already has LLOD 3523 (lodenmotel13) - vegasN
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3523 (lodenmotel13) to HLOD 3469 (vegenmotel1), which already has LLOD 3523 (lodenmotel13) - vegasN
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3490 (lodgar1_08_lvs) to HLOD 3489 (hangar1_08_lvs), which already has LLOD 3490 (lodgar1_08_lvs) - vegasS
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1325 (lodlbrd) to HLOD 1309 (bigbillbrd), which already has LLOD 1325 (lodlbrd) - vegasS
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe  [DUP x2]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1325 (lodlbrd) to HLOD 1309 (bigbillbrd), which already has LLOD 1325 (lodlbrd) - vegasS
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe  [DUP x2]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3542 (lodasxrexhse04) to HLOD 3485 (vegasxrexhse04), which already has LLOD 3542 (lodasxrexhse04) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3542 (lodasxrexhse04) to HLOD 3485 (vegasxrexhse04), which already has LLOD 3542 (lodasxrexhse04) - vegasW  [DUP x2]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW  [DUP x2]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE  [DUP x2]
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
